285,18,180,5,900,S,1,183345.79,"0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,1,0"
286,18,180,5,900,S,1,35605.91,"0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0"
287,18,180,5,900,S,1,44703.01,"0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1"
288,18,180,5,900,S,1,6798.03,"0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1"
289,18,180,5,900,S,1,3282.07,"0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0"
290,18,180,5,900,S,1,5429.74,"0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0"
291,20,200,5,1000,S,1,10402.92,"0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1"
292,20,200,5,1000,S,1,94616.89,"0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0"
293,20,200,5,1000,S,1,4240.27,"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0"
294,20,200,5,1000,S,1,53401.95,"0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0"
295,20,200,5,1000,S,1,71121.93,"0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,1,0"
296,20,200,5,1000,S,1,224298.00,"0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,1"
297,20,200,5,1000,S,1,215388.06,"0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0"
298,20,200,5,1000,S,1,14572.14,"0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0"
299,20,200,5,1000,S,1,125581.98,"0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0"
300,20,200,5,1000,S,1,41486.02,"0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0"
301,22,220,5,1100,S,1,69434.88,"0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0"
302,22,220,5,1100,S,1,198229.07,"0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,0,1"
303,22,220,5,1100,S,1,1044.99,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0"
304,22,220,5,1100,S,1,6719.11,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0"
305,22,220,5,1100,S,1,10828.97,"0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0"
306,22,220,5,1100,S,1,300695.90,"0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1"
307,22,220,5,1100,S,1,485632.90,"0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,1,0,0"
308,22,220,5,1100,S,1,525070.19,"0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0"
309,22,220,5,1100,S,1,52801.13,"0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,1"
310,22,220,5,1100,S,1,53896.90,"0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0"
311,24,240,5,1200,S,1,196529.87,"0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,1,1"
312,24,240,5,1200,S,1,142685.17,"0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1"
313,24,240,5,1200,S,1,421795.13,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0"
314,24,240,5,1200,S,1,429706.10,"0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,0"
315,24,240,5,1200,S,1,4589139.94,"0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1"
316,24,240,5,1200,S,1,253285.17,"0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0"
317,24,240,5,1200,S,1,22409.92,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0"
318,24,240,5,1200,S,1,3926167.96,"0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,1,1"
319,24,240,5,1200,S,1,5362.03,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0"
320,24,240,5,1200,S,1,331516.03,"0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0"
321,4,40,6,240,S,1,24.08,"0,0,0,0"
322,4,40,6,240,S,1,65.80,"0,0,1,0"
323,4,40,6,240,S,1,68.90,"0,0,0,0"
324,4,40,6,240,S,1,81.06,"0,0,0,0"
325,4,40,6,240,S,1,74.86,"0,0,1,1"
326,4,40,6,240,S,1,61.99,"0,0,0,0"
327,4,40,6,240,S,1,30.99,"0,0,0,0"
328,4,40,6,240,S,1,26.94,"0,0,0,0"
329,4,40,6,240,S,1,25.03,"0,0,0,0"
330,4,40,6,240,S,1,70.81,"0,0,0,1"
331,8,80,6,480,S,1,72.00,"0,0,0,0,0,0,1,0"
332,8,80,6,480,S,1,93.94,"0,0,0,0,0,0,1,1"
333,8,80,6,480,S,1,67.95,"0,0,0,0,0,0,0,1"
334,8,80,6,480,S,1,143.05,"0,0,0,0,1,0,0,0"
335,8,80,6,480,S,1,111.10,"0,0,0,0,0,1,0,0"
336,8,80,6,480,S,1,50.07,"0,0,0,0,0,0,0,1"
337,8,80,6,480,S,1,51.02,"0,0,0,0,0,0,0,0"
338,8,80,6,480,S,1,597.95,"0,0,1,0,0,0,0,0"
339,8,80,6,480,S,1,98.94,"0,0,0,0,0,0,1,1"
340,8,80,6,480,S,1,271.80,"0,0,0,1,0,0,0,0"
341,12,120,6,720,S,1,94.89,"0,0,0,0,0,0,0,0,0,0,0,1"
342,12,120,6,720,S,1,360.97,"0,0,0,0,0,0,0,0,1,1,0,0"
343,12,120,6,720,S,1,570.06,"0,0,0,0,0,0,0,1,1,0,1,0"
344,12,120,6,720,S,1,215.05,"0,0,0,0,0,0,0,0,1,0,1,0"
345,12,120,6,720,S,1,216.01,"0,0,0,0,0,0,0,0,0,1,0,1"
346,12,120,6,720,S,1,156.88,"0,0,0,0,0,0,0,0,0,0,0,1"
347,12,120,6,720,S,1,71.76,"0,0,0,0,0,0,0,0,0,0,0,0"
348,12,120,6,720,S,1,142.81,"0,0,0,0,0,0,0,0,0,0,1,0"
349,12,120,6,720,S,1,1554.01,"0,0,0,0,1,0,0,0,0,0,1,0"
350,12,120,6,720,S,1,72.00,"0,0,0,0,0,0,0,0,0,0,0,0"
351,16,160,6,960,S,1,108.00,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1"
352,16,160,6,960,S,1,9322.88,"0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0"
353,16,160,6,960,S,1,173.09,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1"
354,16,160,6,960,S,1,5666.02,"0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0"
355,16,160,6,960,S,1,447.99,"0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0"
356,16,160,6,960,S,1,484.94,"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1"
357,16,160,6,960,S,1,1228.81,"0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0"
358,16,160,6,960,S,1,190.97,"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1"
359,16,160,6,960,S,1,2280.00,"0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0"
360,16,160,6,960,S,1,2285.00,"0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0"
361,18,180,6,1080,S,1,861.88,"0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1"
362,18,180,6,1080,S,1,3483.30,"0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1"
363,18,180,6,1080,S,1,4213.09,"0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0"
364,18,180,6,1080,S,1,180.96,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0"
365,18,180,6,1080,S,1,497.34,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0"
366,18,180,6,1080,S,1,702.38,"0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1"
367,18,180,6,1080,S,1,4184.01,"0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0"
368,18,180,6,1080,S,1,111.10,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0"
369,18,180,6,1080,S,1,7503.03,"0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1"
370,18,180,6,1080,S,1,4346.13,"0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,0"
371,20,200,6,1200,S,1,1195.19,"0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1"
